año,NCODI,totHemodina_Paciente,totPaciente_radioInterv,totLitofrag_Paciente,totLitofrag_Sesion,totAceleLineal_Paciente,totAceleLineal_Sesion,totBomCobal_Paciente,totBomCobal_Sesion,totOtraRadio_Paciente,totOtraRadio_Sesion,totFisiot_Paciente,totFisiot_Sesion,totLogop_Paciente,totLogop_Sesion,totTerapOcupa_Paciente,totTerapOcupa_Sesion,totHemodial_Paciente,totHemodial_Sesion,totHemodialDom_Paciente,totHemodialDom_Sesion,totDialPerito_Paciente,totDialPerito_Sesion
2017,3.4600000000000000e+02,0,0,0,0,0,0,0,0,0,0,143,7147,0,0,389,66705,0,0,0,0,0,0
2017,2.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.6500000000000000e+02,0,0,0,0,0,0,0,0,0,0,771,14608,24,499,0,0,0,0,0,0,0,0
2017,9.5600000000000000e+02,0,1369,0,0,0,0,0,0,781,6751,6931,112446,0,0,0,0,75,10802,1,157,11,8116
2017,4.1300000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.4900000000000000e+02,0,0,0,0,0,0,0,0,0,0,1112,35065,0,0,0,0,0,0,0,0,0,0
2017,6.1200000000000000e+02,553,90,0,0,0,0,0,0,0,0,2515,53978,0,0,0,0,0,0,0,0,0,0
2017,5.5900000000000000e+02,0,10,0,0,0,0,0,0,0,0,892,14874,0,0,0,0,0,0,0,0,0,0
2017,7.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,156,1526,0,0,0,0,0,0,0,0,0,0
2017,2.8300000000000000e+02,140,390,46,48,426,7223,0,0,0,0,2257,64779,0,0,0,0,0,0,0,0,0,0
2017,3.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.5300000000000000e+02,171,19,0,0,0,0,0,0,0,0,2416,41450,0,0,0,0,0,0,0,0,0,0
2017,5.4700000000000000e+02,0,0,0,0,0,0,0,0,0,0,1936,51024,0,0,86,2543,137,670,0,0,0,0
2017,3.9700000000000000e+02,0,0,0,0,0,0,0,0,0,0,442,6201,240,1669,359,5895,0,0,0,0,0,0
2017,5.5600000000000000e+02,0,0,0,0,0,0,0,0,0,0,1218,114181,0,0,37,3090,75,5181,0,0,0,0
2017,4.2000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.1000000000000000e+01,0,0,0,0,0,0,0,0,0,0,160,30360,4,396,5,410,0,0,0,0,0,0
2017,7.4000000000000000e+02,2344,3228,243,364,0,0,0,0,0,0,14522,102884,1591,5599,2014,9540,1113,13272,2732,33787,527,15177
2017,2.1700000000000000e+02,0,0,0,0,0,0,0,0,0,0,2553,21823,0,0,0,0,12,24,0,0,0,0
2017,8.6300000000000000e+02,0,0,0,0,0,0,0,0,0,0,2157,14849,0,0,0,0,0,0,0,0,0,0
2017,8.8900000000000000e+02,3307,4384,238,365,1658,28075,0,0,452,517,6398,57368,310,3114,376,4144,88,7951,4,736,91,31588
2017,9.8400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1435,33219,0,0,0,0,36,314,0,0,0,0
2017,1.1060000000000000e+03,0,0,0,0,0,0,0,0,0,0,864,18385,0,0,0,0,0,0,0,0,0,0
2017,1.1460000000000000e+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.4000000000000000e+01,0,0,0,0,0,0,0,0,0,0,144,9159,0,0,134,4410,0,0,0,0,0,0
2017,7.9100000000000000e+02,0,0,0,0,0,0,0,0,0,0,4318,77279,0,0,0,0,0,0,0,0,0,0
2017,1.8100000000000000e+02,0,0,0,0,0,0,0,0,0,0,137,9285,591,18540,67,3418,0,0,0,0,0,0
2017,4.3000000000000000e+02,0,0,0,0,0,0,0,0,0,0,939,6394,0,0,0,0,0,0,0,0,0,0
2017,7.1500000000000000e+02,29,940,344,385,436,8522,0,0,0,0,3982,72615,406,5843,183,6323,119,11605,0,0,20,2449
2017,5.2100000000000000e+02,0,0,0,0,0,0,0,0,0,0,1812,32611,0,0,0,0,0,0,0,0,0,0
2017,5.2400000000000000e+02,220,69,68,78,0,0,0,0,0,0,10325,156140,3,5,0,0,11,922,0,0,0,0
2017,4.3200000000000000e+02,0,0,0,0,0,0,0,0,0,0,3660,32087,0,0,0,0,0,0,0,0,0,0
2017,1.9000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.5000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.6000000000000000e+01,0,0,0,0,0,0,0,0,0,0,31,312,0,0,32,9605,0,0,0,0,0,0
2017,8.9000000000000000e+02,437,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,12442,0,0,31,1620
2017,9.0400000000000000e+02,0,0,0,0,0,0,0,0,0,0,136,35407,0,0,0,0,0,0,0,0,0,0
2017,9.5700000000000000e+02,2810,5488,0,0,2056,42972,0,0,238,875,7633,194381,702,10970,695,14283,675,16155,0,0,41,4978
2017,9.3900000000000000e+02,4123,2977,0,0,1024,17619,0,0,70,336,14663,218786,1274,6188,5609,5609,138,17371,1,194,24,7855
2017,2.3600000000000000e+02,0,0,0,0,0,0,0,0,0,0,1861,34756,0,0,0,0,0,0,0,0,0,0
2017,7.3500000000000000e+02,1750,4141,78,86,1154,20327,0,0,235,1563,5545,92804,471,6710,614,10671,49,4918,0,0,32,6810
2017,1.4600000000000000e+02,0,0,0,0,0,0,0,0,0,0,923,8966,0,0,0,0,0,0,0,0,0,0
2017,3.6300000000000000e+02,156,206,0,0,0,0,0,0,0,0,1959,51336,0,0,0,0,0,0,0,0,0,0
2017,1.8700000000000000e+02,117,38,0,0,0,0,0,0,0,0,4059,35845,65,241,84,367,102,13684,0,0,0,0
2017,2.6500000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.9500000000000000e+02,0,60,0,0,0,0,0,0,0,0,294,3474,0,0,0,0,0,0,0,0,0,0
2017,4.9600000000000000e+02,1292,624,0,0,0,0,0,0,0,0,4439,37787,0,0,0,0,1531,15364,0,0,0,0
2017,7.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,496,6244,0,0,0,0,0,0,0,0,0,0
2017,3.9100000000000000e+02,0,0,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.4000000000000000e+02,0,0,0,0,0,0,0,0,0,0,6212,51889,0,0,0,0,1817,22342,0,0,0,0
2017,4.4800000000000000e+02,0,0,0,0,0,0,0,0,0,0,1180,22650,23,519,0,0,11,1210,0,0,0,0
2017,1.5100000000000000e+02,0,0,0,0,0,0,0,0,0,0,108,5976,0,0,0,0,0,0,0,0,0,0
2017,4.2500000000000000e+02,0,0,0,0,0,0,0,0,0,0,487,10669,0,0,0,0,102,1133,0,0,0,0
2017,3.0000000000000000e+02,0,21,0,0,0,0,0,0,0,0,2325,23697,0,0,0,0,0,0,0,0,0,0
2017,3.3900000000000000e+02,759,3364,0,0,0,0,0,0,0,0,848,4125,0,0,0,0,6,18,0,0,0,0
2017,8.7400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1390,22779,0,0,0,0,759,9599,0,0,0,0
2017,9.0500000000000000e+02,1993,615,159,248,751,17700,0,0,0,0,3176,102019,418,2918,85,1699,410,7766,0,0,41,7069
2017,1.1230000000000000e+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7.3600000000000000e+02,1860,8202,165,192,1405,26301,0,0,265,684,5260,94374,938,10318,324,5829,93,8123,0,0,8,1830
2017,4.5900000000000000e+02,0,0,0,0,0,0,0,0,0,0,1645,57331,0,0,0,0,0,0,0,0,0,0
2017,3.2000000000000000e+02,0,0,0,0,0,0,0,0,0,0,2997,23739,5,120,175,22823,0,0,0,0,0,0
2017,4.5000000000000000e+01,0,0,0,0,0,0,0,0,0,0,31,564,3,64,0,0,0,0,0,0,0,0
2017,6.1800000000000000e+02,0,0,0,0,0,0,0,0,0,0,938,130361,0,0,137,9234,0,0,0,0,0,0
2017,4.6300000000000000e+02,0,158,0,0,0,0,0,0,0,0,1231,31452,106,788,49,691,0,0,0,0,0,0
2017,8.9100000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.5800000000000000e+02,0,840,0,0,0,0,0,0,0,0,6579,135776,0,0,535,3887,432,5564,12,242,143,4030
2017,2.4400000000000000e+02,0,0,0,0,0,0,0,0,0,0,376,5855,37,404,0,0,0,0,0,0,0,0
2017,2.8000000000000000e+01,0,0,0,0,0,0,0,0,0,0,42,825,0,0,68,3841,0,0,0,0,0,0
2017,4.4400000000000000e+02,0,0,0,0,0,0,0,0,0,0,2908,16610,0,0,0,0,0,0,0,0,0,0
2017,4.7900000000000000e+02,0,0,0,0,0,0,0,0,0,0,161,5440,193,6312,0,0,0,0,0,0,0,0
2017,5.3900000000000000e+02,0,0,0,0,1683,29471,0,0,0,0,3905,84336,112,1310,0,0,0,0,0,0,0,0
2017,3.4300000000000000e+02,0,0,0,0,0,0,0,0,0,0,1782,32482,0,0,0,0,0,0,0,0,0,0
2017,1.3500000000000000e+02,0,0,0,0,0,0,0,0,0,0,63,5136,0,0,0,0,0,0,0,0,0,0
2017,1.5800000000000000e+02,0,0,0,0,0,0,0,0,0,0,603,19851,0,0,2027,82823,0,0,0,0,0,0
2017,7.7500000000000000e+02,0,1045,0,0,0,0,0,0,0,0,1145,25862,46,1506,134,2580,0,0,0,0,0,0
2017,1.7700000000000000e+02,0,0,0,0,0,0,0,0,0,0,261,10948,0,0,0,0,199,21682,0,0,0,0
2017,5.7800000000000000e+02,0,0,0,0,0,0,0,0,0,0,743,10445,0,0,0,0,0,0,0,0,0,0
2017,4.1600000000000000e+02,0,0,0,0,0,0,0,0,0,0,3076,22653,320,651,320,19796,0,0,0,0,0,0
2017,5.6100000000000000e+02,0,0,0,0,0,0,0,0,0,0,2222,44724,83,1003,36,477,63,5633,0,0,0,0
2017,6.2000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8.2800000000000000e+02,0,0,0,0,0,0,0,0,0,0,173,16240,0,0,171,9251,0,0,0,0,0,0
2017,8.6000000000000000e+02,0,0,0,0,0,0,0,0,0,0,3360,52997,217,4167,0,0,0,0,0,0,0,0
2017,9.3500000000000000e+02,0,0,0,0,0,0,0,0,0,0,245,4886,0,0,52,860,0,0,0,0,0,0
2017,9.3600000000000000e+02,0,0,0,0,0,0,0,0,0,0,187,389,0,0,204,432,0,0,0,0,0,0
2017,9.8600000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.8700000000000000e+02,0,3,0,0,0,0,0,0,0,0,3488,45217,0,0,0,0,0,0,0,0,0,0
2017,1.0210000000000000e+03,0,0,0,0,0,0,0,0,0,0,134,10522,0,0,78,5317,0,0,0,0,0,0
2017,1.0850000000000000e+03,0,0,0,0,0,0,0,0,0,0,270,6686,0,0,0,0,0,0,0,0,0,0
2017,6.5800000000000000e+02,0,521,0,0,0,0,0,0,0,0,1589,19790,0,0,0,0,508,6052,6,135,30,833
2017,3.5300000000000000e+02,0,0,0,0,0,0,0,0,0,0,1048,6097,358,1793,692,3256,0,0,0,0,0,0
2017,3.2300000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4703,0,0,0,0,0,0
2017,6.2000000000000000e+02,0,133,0,0,0,0,0,0,0,0,2818,58144,0,0,0,0,0,0,0,0,0,0
2017,3.8400000000000000e+02,0,0,0,0,0,0,0,0,0,0,2538,44371,220,1386,1786,20383,0,0,0,0,0,0
2017,5.5400000000000000e+02,0,133,0,0,0,0,0,0,0,0,4134,74880,0,0,332,5137,0,0,0,0,0,0
2017,2.0900000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7.0700000000000000e+02,2054,2707,549,1198,0,0,0,0,0,0,14567,295424,2076,12461,1038,16084,1330,13269,0,0,0,0
2017,3.9500000000000000e+02,0,7,0,0,0,0,0,0,0,0,1306,23145,0,0,0,0,0,0,0,0,0,0
2017,9.6900000000000000e+02,0,0,0,0,0,0,0,0,0,0,2406,71918,0,0,0,0,0,0,0,0,0,0
2017,1.0520000000000000e+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,530,0,0,0,0,0,0
2017,7.3900000000000000e+02,2376,2430,352,1035,2502,24334,0,0,521,940,29215,489154,522,7202,3003,17717,360,6439,1,360,51,16524
2017,6.1300000000000000e+02,862,3026,554,684,0,0,0,0,0,0,4153,91415,0,0,0,0,1176,10101,17,3235,88,20090
2017,5.9300000000000000e+02,0,1369,0,0,0,0,0,0,0,0,40509,370969,0,0,0,0,0,0,0,0,0,0
2017,7.0400000000000000e+02,11476,3021,0,0,1152,22874,0,0,0,0,1115,164216,269,2273,78,1117,1020,7100,0,0,67,15075
2017,4.9300000000000000e+02,0,0,0,0,0,0,0,0,0,0,1796,16670,0,0,0,0,0,0,0,0,0,0
2017,6.8600000000000000e+02,1583,2136,0,0,2486,19254,0,0,0,0,2777,108442,230,3766,166,4618,1063,7716,103,348,441,1094
2017,2.5700000000000000e+02,126,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8550,0,0,0,0
2017,4.9400000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6.8100000000000000e+02,0,2771,0,0,991,25877,0,0,654,679,1029,9817,0,0,0,0,6,55,0,0,0,0
2017,2.8600000000000000e+02,36,0,213,213,2461,12305,0,0,202,901,79,3716,0,0,0,0,104,15149,0,0,0,0
2017,2.5500000000000000e+02,197,119,0,0,0,0,0,0,0,0,1898,30424,75,612,0,0,0,0,0,0,0,0
2017,7.9000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8.1000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6.8800000000000000e+02,0,1118,0,0,0,0,0,0,0,0,9083,286996,0,0,0,0,45,7069,0,0,13,4727
2017,5.3100000000000000e+02,0,1661,0,0,0,0,0,0,0,0,7863,106634,0,0,0,0,57,8038,11,4015,35,6300
2017,5.1400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1650,80567,0,0,0,0,0,0,0,0,0,0
2017,4.9900000000000000e+02,0,682,0,0,0,0,0,0,0,0,496,12614,35,1422,63,917,0,0,0,0,0,0
2017,5.3200000000000000e+02,0,577,0,0,0,0,0,0,0,0,5993,88942,0,0,0,0,0,0,0,0,0,0
2017,1.9000000000000000e+02,0,0,0,0,0,0,0,0,0,0,2047,18578,324,2579,586,5168,0,0,0,0,0,0
2017,5.9800000000000000e+02,0,188,0,0,0,0,0,0,0,0,4201,133493,0,0,0,0,0,0,0,0,0,0
2017,2.6000000000000000e+02,494,16745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
2017,8.3800000000000000e+02,0,0,0,0,0,0,0,0,0,0,687,4998,0,0,0,0,0,0,0,0,0,0
2017,8.3900000000000000e+02,0,0,0,0,0,0,0,0,0,0,122,2402,76,1506,106,2103,0,0,0,0,0,0
2017,8.5100000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8.5200000000000000e+02,1617,2208,203,723,1565,23220,0,0,246,561,20804,440632,862,3925,0,0,183,28513,0,0,24,35040
2017,9.8800000000000000e+02,0,0,0,0,0,0,0,0,0,0,696,8218,191,1630,412,4424,0,0,0,0,0,0
2017,1.0560000000000000e+03,521,274,94,139,0,0,0,0,0,0,1521,18685,490,5377,0,0,243,25267,0,0,0,0
2017,1.0440000000000000e+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.1140000000000000e+03,0,36,0,0,0,0,0,0,0,0,5964,54617,0,0,0,0,0,0,0,0,0,0
2017,1.1290000000000000e+03,0,105,0,0,0,0,0,0,0,0,767,8101,8,47,0,0,0,0,0,0,0,0
2017,6.4400000000000000e+02,0,2805,0,0,0,0,0,0,0,0,19717,295409,216,1421,91,6153,58,6523,0,0,0,0
2017,7.5200000000000000e+02,8119,3696,0,0,1537,32532,0,0,176,350,12267,520338,0,0,930,18941,41,5519,0,0,7,2441
2017,2.3800000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.2500000000000000e+02,0,0,0,0,0,0,0,0,0,0,164,7297,245,8973,175,7190,0,0,0,0,0,0
2017,6.2200000000000000e+02,0,200,0,0,0,0,0,0,0,0,7300,54607,0,0,0,0,0,0,0,0,0,0
2017,8.7900000000000000e+02,0,0,0,0,0,0,0,0,0,0,4892,31019,114,2082,64,343,0,0,0,0,0,0
2017,9.0600000000000000e+02,551,296,0,0,337,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.7000000000000000e+02,0,102,0,0,0,0,0,0,0,0,3255,20339,0,0,0,0,0,0,0,0,0,0
2017,4.1800000000000000e+02,0,0,81,259,0,0,0,0,0,0,270,19881,0,0,0,0,0,0,0,0,0,0
2017,5.7400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1477,38548,0,0,0,0,0,0,0,0,0,0
2017,3.9900000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.9500000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7.8300000000000000e+02,1603,2973,0,0,1537,28606,0,0,4,17,24995,392620,474,5005,157,4598,110,9486,0,0,0,0
2017,2.6300000000000000e+02,0,0,0,0,0,0,0,0,0,0,1110,20902,0,0,0,0,0,0,0,0,0,0
2017,1.9400000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.1400000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7.8500000000000000e+02,0,5042,0,0,1410,38654,0,0,107,427,6334,97939,913,6549,191,2782,372,15399,0,0,0,0
2017,7.8000000000000000e+02,0,526,0,0,0,0,0,0,0,0,2204,89814,0,0,0,0,0,0,0,0,0,0
2017,7.8200000000000000e+02,840,1818,488,524,0,0,0,0,0,0,29844,90606,0,0,28,351,194,16663,0,0,211,448
2017,3.6900000000000000e+02,0,0,0,0,0,0,0,0,0,0,12226,242811,4319,4319,6823,6823,0,0,0,0,0,0
2017,7.1300000000000000e+02,0,0,0,0,0,0,0,0,0,0,8275,169569,16,744,40,97,0,0,0,0,0,0
2017,9.4100000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.0910000000000000e+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9434,9434,0,0,0,0,0,0
2017,1.0450000000000000e+03,44,0,0,0,62,721,0,0,0,0,991,14155,0,0,0,0,0,0,0,0,0,0
2017,1.0860000000000000e+03,0,0,0,0,1011,9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.3700000000000000e+02,0,1240,0,0,346,6439,0,0,0,0,1696,86241,305,3297,112,2015,109,16559,0,0,13,4070
2017,1.0040000000000000e+03,0,0,0,0,0,0,0,0,0,0,998,10659,154,3249,0,0,0,0,0,0,0,0
2017,7.3700000000000000e+02,1708,1563,806,806,875,25587,0,0,67,147,6090,198543,336,3461,201,8401,74,11550,0,0,31,6975
2017,7.6500000000000000e+02,2941,1726,0,0,1259,20690,0,0,264,2742,17728,123710,1288,7124,3019,20367,77,12065,0,0,31,9636
2017,3.2900000000000000e+02,0,715,0,0,0,0,0,0,0,0,848,15257,0,0,0,0,0,0,0,0,0,0
2017,8.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,91,2664,0,0,142,5920,0,0,0,0,0,0
2017,5.2700000000000000e+02,0,420,0,0,0,0,0,0,0,0,2608,60458,0,0,2614,4436,0,0,0,0,0,0
2017,5.6200000000000000e+02,24,0,0,0,0,0,0,0,0,0,2601,70916,0,0,381,7920,0,0,0,0,0,0
2017,2.5100000000000000e+02,108,115,0,0,0,0,0,0,0,0,1496,23019,0,0,0,0,0,0,0,0,0,0
2017,1.2900000000000000e+02,0,0,0,0,0,0,0,0,0,0,116,8244,0,0,0,0,0,0,0,0,0,0
2017,1.5400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1533,16499,0,0,131,2212,209,20964,0,0,0,0
2017,5.1600000000000000e+02,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.8400000000000000e+02,0,0,0,0,0,0,0,0,0,0,4795,29751,0,0,0,0,0,0,0,0,0,0
2017,6.5200000000000000e+02,0,0,0,0,0,0,0,0,0,0,3757,62711,0,0,0,0,19,2077,0,0,0,0
2017,6.3700000000000000e+02,0,97,0,0,0,0,0,0,0,0,842,51842,0,0,0,0,269,3191,0,0,0,0
2017,8.8000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.0700000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.7000000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.0190000000000000e+03,0,0,0,0,0,0,0,0,0,0,1229,8904,0,0,0,0,0,0,0,0,0,0
2017,1.0160000000000000e+03,0,0,0,0,0,0,0,0,0,0,457,7763,0,0,0,0,0,0,0,0,0,0
2017,1.0470000000000000e+03,0,0,0,0,0,0,0,0,0,0,471,8484,0,0,0,0,0,0,0,0,0,0
2017,6.3500000000000000e+02,0,229,0,0,0,0,0,0,0,0,1153,56335,0,0,0,0,62,9279,0,0,0,0
2017,1.1300000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2848,0,0,0,0,0,0
2017,6.1900000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.6300000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.3100000000000000e+02,0,0,0,0,0,0,0,0,0,0,98,994,0,0,0,0,0,0,0,0,0,0
2017,3.7500000000000000e+02,0,0,0,0,0,0,0,0,0,0,1352,17279,0,0,0,0,0,0,0,0,0,0
2017,1.0900000000000000e+03,0,2661,333,446,904,17380,0,0,0,0,17716,372028,0,0,0,0,254,18124,0,0,0,0
2017,7.6400000000000000e+02,1711,2218,428,530,847,18305,0,0,69,223,11563,93237,2836,4992,2095,14462,83,12315,1,145,58,20321
2017,1.4000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6.5700000000000000e+02,0,368,0,0,0,0,0,0,0,0,3279,33027,0,0,0,0,0,0,0,0,0,0
2017,3.6200000000000000e+02,88,54,0,0,0,0,0,0,0,0,1783,21396,0,0,0,0,0,0,0,0,0,0
2017,9.8900000000000000e+02,0,148,0,0,0,0,0,0,0,0,2503,20332,455,2437,169,1906,0,0,0,0,0,0
2017,9.9000000000000000e+02,0,0,0,0,0,0,0,0,0,0,2822,20501,444,1276,319,2512,0,0,0,0,0,0
2017,6.8000000000000000e+02,2468,5603,210,351,0,0,0,0,0,0,5662,253462,0,0,0,0,717,13511,0,0,32,11680
2017,4.1100000000000000e+02,11334,390,0,0,0,0,0,0,0,0,939,22760,0,0,0,0,959,11735,0,0,0,0
2017,2.4100000000000000e+02,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,27097,0,0,0,0
2017,5.5800000000000000e+02,0,1997,0,0,0,0,0,0,0,0,22869,411646,0,0,0,0,80,12997,0,0,14,4719
2017,1.6700000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.4800000000000000e+02,241,260,0,0,307,386,0,0,95,220,2218,22852,0,0,0,0,478,16079,0,0,0,0
2017,2.2400000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5.9100000000000000e+02,745,5738,198,198,740,12288,0,0,0,0,15484,376031,0,0,198,2883,200,6842,0,0,22,9221
2017,5.8600000000000000e+02,0,698,0,0,0,0,0,0,0,0,14543,449741,0,0,0,0,1289,14191,0,0,10,14608
2017,4.5300000000000000e+02,0,0,0,0,0,0,0,0,0,0,1367,112359,620,1954,1300,4000,0,0,0,0,0,0
2017,1.4500000000000000e+02,0,0,0,0,0,0,0,0,0,0,12,1513,0,0,0,0,0,0,0,0,0,0
2017,5.1100000000000000e+02,0,650,0,0,0,0,0,0,0,0,6409,115361,0,0,0,0,422,4543,0,0,74,74
2017,5.3000000000000000e+02,0,0,0,0,0,0,0,0,0,0,6490,249525,0,0,0,0,0,0,0,0,0,0
2017,6.0000000000000000e+00,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.6100000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1375,0,0,0,0,0,0
2017,6.2300000000000000e+02,1752,0,0,0,1094,21124,0,0,0,0,11689,194060,0,0,0,0,0,0,0,0,0,0
2017,3.4900000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8.7500000000000000e+02,91,72,0,0,555,12339,0,0,0,0,2093,35667,39,1301,46,2034,0,0,0,0,0,0
2017,9.4600000000000000e+02,172,499,0,0,0,0,0,0,0,0,2719,43682,0,0,0,0,153,2206,0,0,0,0
2017,1.0230000000000000e+03,810,493,0,0,0,0,0,0,0,0,5019,72096,705,3720,0,0,299,15683,0,0,29,7778
2017,1.0540000000000000e+03,487,1654,0,0,0,0,0,0,0,0,5274,56103,530,2174,0,0,281,14126,0,0,29,597
2017,1.0570000000000000e+03,0,0,0,0,0,0,0,0,0,0,313,10965,187,3931,203,8326,0,0,0,0,0,0
2017,1.0310000000000000e+03,0,0,0,0,0,0,0,0,0,0,207,5258,129,2372,163,6644,0,0,0,0,0,0
2017,1.0320000000000000e+03,602,481,39,45,0,0,0,0,0,0,6726,96567,341,2513,0,0,155,15104,0,0,25,5522
2017,1.0640000000000000e+03,0,261,0,0,687,14930,0,0,0,0,2828,38411,0,0,0,0,0,0,0,0,0,0
2017,2.2600000000000000e+02,95,34,195,195,0,0,0,0,0,0,2100,23107,0,0,0,0,7,1306,0,0,0,0
2017,6.8700000000000000e+02,0,0,0,0,0,0,0,0,,,821,26849,0,0,0,0,0,0,0,0,0,0
2017,7.4500000000000000e+02,1269,2477,0,0,837,17949,0,0,,,2848,49795,0,0,90,1884,346,15470,0,0,0,0
2017,1.0900000000000000e+02,66,45,0,0,0,0,0,0,0,0,1530,25306,75,360,0,0,0,0,0,0,0,0
2017,8.0800000000000000e+02,0,108,0,0,0,0,0,0,,,2175,44690,0,0,0,0,59,8758,0,0,0,0
2017,9.7100000000000000e+02,0,0,0,0,0,0,0,0,,,695,27656,0,0,0,0,0,0,0,0,0,0
2017,1.2800000000000000e+02,0,0,0,0,0,0,0,0,0,0,1248,16299,0,0,0,0,0,0,0,0,0,0
2017,9.1900000000000000e+02,0,1343,0,0,0,0,0,0,0,0,61775,194438,0,0,2145,6394,52,7565,1,172,16,5338
